Year,County,County ANSI,Yield,CV (%),Growing_Season_Precip_mm,Growing_Season_Temp_C,NAME,mean,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,soil_quality_score,slope_avg,temp_precip_interaction,lag_yield
2017,HARPER,77,,20.2,460.44,21.88695698924732,Harper,0.4868579575377459,405.0,0.0788,0.5963,0.3164,0.0085,0.0,0.0,0.0,0.0,0.0677,0.1135,0.0434,0.1003,0.6751,0.0,0.0,0.0482999980449677,39.5061988830566,18.9428997039795,41.1243858337402,0.378214806318283,41.5026016235352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10077.630476129036,
2017,HARPER,77,,20.1,460.44,21.88695698924732,Harper,0.4868579575377459,405.0,0.0788,0.5963,0.3164,0.0085,0.0,0.0,0.0,0.0,0.0677,0.1135,0.0434,0.1003,0.6751,0.0,0.0,0.0482999980449677,39.5061988830566,18.9428997039795,41.1243858337402,0.378214806318283,41.5026016235352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10077.630476129036,
2017,HARPER,77,688.0,21.3,460.44,21.88695698924732,Harper,0.4868579575377459,405.0,0.0788,0.5963,0.3164,0.0085,0.0,0.0,0.0,0.0,0.0677,0.1135,0.0434,0.1003,0.6751,0.0,0.0,0.0482999980449677,39.5061988830566,18.9428997039795,41.1243858337402,0.378214806318283,41.5026016235352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10077.630476129036,
2012,HARVEY,79,,11.2,304.62,23.67864301075268,Harvey,0.472278505158558,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7212.988233935482,
2012,HARVEY,79,,12.9,304.62,23.67864301075268,Harvey,0.472278505158558,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7212.988233935482,
2012,HARVEY,79,,20.2,304.62,23.67864301075268,Harvey,0.472278505158558,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7212.988233935482,
2017,HARVEY,79,,29.8,424.22,21.369754838709678,Harvey,0.5392083144649737,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,9065.47739767742,
2017,HARVEY,79,,20.2,424.22,21.369754838709678,Harvey,0.5392083144649737,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,9065.47739767742,
2017,HARVEY,79,,20.1,424.22,21.369754838709678,Harvey,0.5392083144649737,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,9065.47739767742,
2017,HARVEY,79,,21.3,424.22,21.369754838709678,Harvey,0.5392083144649737,443.0,0.1199,0.7119,0.1673,0.0009,0.0,0.0,0.0,0.0,0.0235,0.0487,0.0286,0.0674,0.8318,0.0,0.0,0.345699995756149,38.3220672607422,1.5361932516098,48.9421501159668,10.8538904190063,59.7960395812988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,9065.47739767742,
2012,HASKELL,81,,11.2,185.67,22.92327634408602,Haskell,0.3841922453415623,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4256.164718806451,
2012,HASKELL,81,,12.9,185.67,22.92327634408602,Haskell,0.3841922453415623,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4256.164718806451,
2012,HASKELL,81,,20.2,185.67,22.92327634408602,Haskell,0.3841922453415623,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,4256.164718806451,
2017,HASKELL,81,,29.8,383.45,20.681305376344103,Haskell,0.4518331484281253,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7930.246546559146,
2017,HASKELL,81,,20.2,383.45,20.681305376344103,Haskell,0.4518331484281253,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7930.246546559146,
2017,HASKELL,81,,20.1,383.45,20.681305376344103,Haskell,0.4518331484281253,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7930.246546559146,
2017,HASKELL,81,,21.3,383.45,20.681305376344103,Haskell,0.4518331484281253,900.0,0.1899,0.7572,0.0529,0.0,0.0,0.0,0.0,0.0,0.0102,0.0216,0.0093,0.0118,0.9471,0.0,0.0,0.691999971866608,18.6127071380615,0.334109991788864,18.351203918457,62.0099792480469,80.3611831665039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7930.246546559146,
2012,HODGEMAN,83,,11.2,281.13,22.89093333333332,Hodgeman,0.3727292388538797,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6435.328087999996,
2012,HODGEMAN,83,,12.9,281.13,22.89093333333332,Hodgeman,0.3727292388538797,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6435.328087999996,
2012,HODGEMAN,83,,20.2,281.13,22.89093333333332,Hodgeman,0.3727292388538797,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6435.328087999996,
2017,HODGEMAN,83,,29.8,422.22,20.7344365591398,Hodgeman,0.4141610891890602,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8754.493804000007,
2017,HODGEMAN,83,,20.2,422.22,20.7344365591398,Hodgeman,0.4141610891890602,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8754.493804000007,
2017,HODGEMAN,83,,20.1,422.22,20.7344365591398,Hodgeman,0.4141610891890602,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8754.493804000007,
2017,HODGEMAN,83,,21.3,422.22,20.7344365591398,Hodgeman,0.4141610891890602,732.0,0.0379,0.3315,0.4851,0.144,0.0015,0.0,0.0,0.0,0.1728,0.2019,0.0839,0.172,0.3694,0.0,0.0,0.0715999975800514,60.4453926086426,0.433591395616531,32.4087600708008,6.64065599441528,39.0494155883789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,8754.493804000007,
2012,JACKSON,85,,11.2,299.62,22.49900860215054,Jackson,0.5784647753922114,364.0,0.015,0.2416,0.6666,0.0759,0.0009,0.0,0.0,0.0,0.1481,0.2394,0.1668,0.1891,0.2566,0.0,0.0,0.275499999523163,52.5015411376953,0.40071365237236,46.4184455871582,0.403801500797272,46.8222465515137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6741.152957376345,
2012,JACKSON,85,,12.9,299.62,22.49900860215054,Jackson,0.5784647753922114,364.0,0.015,0.2416,0.6666,0.0759,0.0009,0.0,0.0,0.0,0.1481,0.2394,0.1668,0.1891,0.2566,0.0,0.0,0.275499999523163,52.5015411376953,0.40071365237236,46.4184455871582,0.403801500797272,46.8222465515137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6741.152957376345,
2017,JACKSON,85,,20.2,553.9,20.4084494623656,Jackson,0.6578589296026952,364.0,0.015,0.2416,0.6666,0.0759,0.0009,0.0,0.0,0.0,0.1481,0.2394,0.1668,0.1891,0.2566,0.0,0.0,0.275499999523163,52.5015411376953,0.40071365237236,46.4184455871582,0.403801500797272,46.8222465515137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11304.240157204305,
2017,JACKSON,85,,20.2,553.9,20.4084494623656,Jackson,0.6578589296026952,364.0,0.015,0.2416,0.6666,0.0759,0.0009,0.0,0.0,0.0,0.1481,0.2394,0.1668,0.1891,0.2566,0.0,0.0,0.275499999523163,52.5015411376953,0.40071365237236,46.4184455871582,0.403801500797272,46.8222465515137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11304.240157204305,
2017,JACKSON,85,,20.1,553.9,20.4084494623656,Jackson,0.6578589296026952,364.0,0.015,0.2416,0.6666,0.0759,0.0009,0.0,0.0,0.0,0.1481,0.2394,0.1668,0.1891,0.2566,0.0,0.0,0.275499999523163,52.5015411376953,0.40071365237236,46.4184455871582,0.403801500797272,46.8222465515137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,11304.240157204305,
2012,JEFFERSON,87,,11.2,262.8,23.262629032258058,Jefferson,0.5959770564794061,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6113.418909677418,
2012,JEFFERSON,87,,12.9,262.8,23.262629032258058,Jefferson,0.5959770564794061,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6113.418909677418,
2012,JEFFERSON,87,,,262.8,23.262629032258058,Jefferson,0.5959770564794061,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6113.418909677418,
2017,JEFFERSON,87,958.0,29.8,703.6,20.49528817204302,Jefferson,0.6695746829302124,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,14420.484757849468,
2017,JEFFERSON,87,,20.2,703.6,20.49528817204302,Jefferson,0.6695746829302124,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,14420.484757849468,958.0
2017,JEFFERSON,87,,20.1,703.6,20.49528817204302,Jefferson,0.6695746829302124,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,14420.484757849468,
2017,JEFFERSON,87,,,703.6,20.49528817204302,Jefferson,0.6695746829302124,326.0,0.0118,0.1421,0.4035,0.2998,0.1084,0.0344,0.0,0.0,0.1728,0.2217,0.1905,0.2611,0.1539,1.99119985103607,0.0,0.704599976539612,3.89401245117188,9.01660251617432,83.9652404785156,0.428348302841187,84.3935852050781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,14420.484757849468,
2012,JEWELL,89,,11.2,347.01,22.09042903225806,Jewell,0.5012936656774558,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,7665.59977848387,
2012,JEWELL,89,,12.9,347.01,22.09042903225806,Jewell,0.5012936656774558,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,7665.59977848387,
2012,JEWELL,89,280.0,20.2,347.01,22.09042903225806,Jewell,0.5012936656774558,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,7665.59977848387,
2017,JEWELL,89,,29.8,414.71000000000004,19.94973440860214,Jewell,0.5280777925825291,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,8273.354356591393,280.0
2017,JEWELL,89,,20.2,414.71000000000004,19.94973440860214,Jewell,0.5280777925825291,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,8273.354356591393,
2017,JEWELL,89,,20.1,414.71000000000004,19.94973440860214,Jewell,0.5280777925825291,517.0,0.0202,0.2675,0.5399,0.1642,0.008,0.0002,0.0,0.0,0.1008,0.3021,0.1412,0.1682,0.2877,0.0,0.0,0.0173000004142523,68.2395935058594,0.0258240979164839,28.7556953430176,2.96158790588379,31.7172832489014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12500000000000003,8273.354356591393,
2012,JOHNSON,91,,11.2,271.28,23.203184946236558,Johnson,0.5598003299764276,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6294.560012215053,
2012,JOHNSON,91,,12.9,271.28,23.203184946236558,Johnson,0.5598003299764276,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6294.560012215053,
2012,JOHNSON,91,,,271.28,23.203184946236558,Johnson,0.5598003299764276,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,6294.560012215053,
2017,JOHNSON,91,870.0,29.8,854.0799999999999,20.542059139784918,Johnson,0.6456177776054193,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,17544.5618701075,
2017,JOHNSON,91,,20.2,854.0799999999999,20.542059139784918,Johnson,0.6456177776054193,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,17544.5618701075,870.0
2017,JOHNSON,91,,20.1,854.0799999999999,20.542059139784918,Johnson,0.6456177776054193,323.0,0.0268,0.3672,0.5515,0.0545,0.0,0.0,0.0,0.0,0.144,0.169,0.1179,0.1751,0.394,0.0,0.0,1.96089994907379,2.43000650405884,12.0717172622681,81.3915100097656,2.14586710929871,83.5373764038086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,17544.5618701075,
2012,KEARNY,93,,11.2,139.8,22.58493440860214,Kearny,0.3275978106512705,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,3157.3738303225796,
2012,KEARNY,93,,12.9,139.8,22.58493440860214,Kearny,0.3275978106512705,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,3157.3738303225796,
2012,KEARNY,93,,20.2,139.8,22.58493440860214,Kearny,0.3275978106512705,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,3157.3738303225796,
2017,KEARNY,93,,29.8,360.42,20.33396666666668,Kearny,0.4267959918436265,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,7328.768266000005,
2017,KEARNY,93,,20.2,360.42,20.33396666666668,Kearny,0.4267959918436265,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,7328.768266000005,
2017,KEARNY,93,,20.1,360.42,20.33396666666668,Kearny,0.4267959918436265,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,7328.768266000005,
2017,KEARNY,93,,21.3,360.42,20.33396666666668,Kearny,0.4267959918436265,955.0,0.0659,0.4512,0.4418,0.0411,0.0,0.0,0.0,0.0,0.0532,0.2058,0.1549,0.069,0.5171,0.0,0.0,0.162000000476837,83.5367050170898,4.74815368652344,9.5367431640625e-07,11.5531396865845,11.5531406402588,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,0.125,7328.768266000005,
2012,KINGMAN,95,,11.2,296.01,23.73805913978496,Kingman,0.4485647391505565,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7026.702885967746,
2012,KINGMAN,95,,12.9,296.01,23.73805913978496,Kingman,0.4485647391505565,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7026.702885967746,
2012,KINGMAN,95,,20.2,296.01,23.73805913978496,Kingman,0.4485647391505565,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,7026.702885967746,
2017,KINGMAN,95,,29.8,485.07,21.4249010752688,Kingman,0.4969792223591886,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10392.576764580637,
2017,KINGMAN,95,,20.2,485.07,21.4249010752688,Kingman,0.4969792223591886,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10392.576764580637,
2017,KINGMAN,95,,20.1,485.07,21.4249010752688,Kingman,0.4969792223591886,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10392.576764580637,
2017,KINGMAN,95,,21.3,485.07,21.4249010752688,Kingman,0.4969792223591886,495.0,0.0465,0.469,0.4615,0.023,0.0,0.0,0.0,0.0,0.0757,0.18,0.0949,0.1339,0.5155,0.0,0.0,0.10249999910593,61.2565650939941,0.680242359638214,36.4347038269043,1.52599096298218,37.960693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,10392.576764580637,
2012,KIOWA,97,,11.2,288.6,23.10527849462366,Kiowa,0.4154157161127549,666.0,0.0558,0.429,0.4695,0.0455,0.0002,0.0,0.0,0.0,0.0651,0.2234,0.1113,0.1154,0.4848,0.0,0.0,0.0,65.8738174438477,3.0862672328949,29.4303512573242,1.60956704616547,31.0399188995361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,6668.183373548389,
2012,KIOWA,97,,12.9,288.6,23.10527849462366,Kiowa,0.4154157161127549,666.0,0.0558,0.429,0.4695,0.0455,0.0002,0.0,0.0,0.0,0.0651,0.2234,0.1113,0.1154,0.4848,0.0,0.0,0.0,65.8738174438477,3.0862672328949,29.4303512573242,1.60956704616547,31.0399188995361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,6668.183373548389,
2012,KIOWA,97,,20.2,288.6,23.10527849462366,Kiowa,0.4154157161127549,666.0,0.0558,0.429,0.4695,0.0455,0.0002,0.0,0.0,0.0,0.0651,0.2234,0.1113,0.1154,0.4848,0.0,0.0,0.0,65.8738174438477,3.0862672328949,29.4303512573242,1.60956704616547,31.0399188995361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12499999999999999,6668.183373548389,
